OrderID,Date,CustomerID,Product,Category,Quantity,UnitPrice
ORD-033407,2023-10-06,CUST-4399,Lamp,Home & Garden,1,214.33
ORD-033408,2023-08-01,CUST-1995,Smartphone,Electronics,4,182.72
ORD-033409,2022-06-22,CUST-3108,Jeans,Clothing,7,115.73
ORD-033410,2023-12-15,CUST-1455,Dumbbells,Sports,4,91.42
ORD-033411,2023-03-16,CUST-0210,Laptop,Electronics,2,899.2
ORD-033412,2023-07-07,CUST-3403,Sneakers,Clothing,6,60.26
ORD-033413,2022-02-22,CUST-1160,Puzzle,Toys,6,42.61
ORD-033414,2022-01-29,CUST-4307,Hat,Clothing,10,21.61
ORD-033415,2022-04-03,CUST-3850,Laptop,Electronics,7,520.73
ORD-033416,2023-10-18,CUST-0955,Monitor,Electronics,5,1443.93
ORD-033417,2022-04-10,CUST-1243,Water Bottle,Sports,5,13.24
ORD-033418,2023-10-06,CUST-2573,Jacket,Clothing,8,54.86
ORD-033419,2023-03-26,CUST-4172,Lego Set,Toys,7,44.98
ORD-033420,2023-02-09,,Jeans,Clothing,7,60.69
ORD-033421,2023-05-28,CUST-0747,Sneakers,Clothing,8,85.36
ORD-033422,2023-11-01,CUST-1136,Action Figure,Toys,10,22.66
ORD-033423,2022-10-11,CUST-2546,Vacuum Cleaner,Home & Garden,2,228.54
ORD-033424,2022-04-25,CUST-4836,Laptop,Electronics,5,1401.61
ORD-033425,2022-06-26,CUST-4688,Lego Set,Toys,5,35.09
ORD-033426,2022-02-14,CUST-0912,Lego Set,Toys,5,76.8
ORD-033427,2022-02-10,CUST-2138,Coffee Maker,Home & Garden,10,100.36
ORD-033428,2023-05-18,CUST-2624,Tennis Racket,Sports,10,16.3
ORD-033429,2023-06-14,CUST-3457,Laptop,Electronics,9,1354.68
ORD-033430,2022-06-10,CUST-4320,Coffee Maker,Home & Garden,3,220.02
ORD-033431,2022-06-27,CUST-2349,Doll,Toys,9,63.98
ORD-033432,2022-10-13,CUST-3026,Dumbbells,Sports,6,27.62
ORD-033433,2023-02-18,CUST-3857,Smartphone,Electronics,5,1262.54
ORD-033434,2022-09-28,CUST-3528,Yoga Mat,Sports,6,65.47
ORD-033435,2023-07-02,CUST-1970,Monitor,Electronics,6,779.97
ORD-033436,2023-12-27,CUST-3061,Tablet,Electronics,3,666.54
ORD-033437,2022-03-22,CUST-3002,Dumbbells,Sports,10,115.05
ORD-033438,2022-08-01,CUST-4659,Vacuum Cleaner,Home & Garden,8,82.55
ORD-033439,2023-08-31,CUST-4047,Sneakers,Clothing,2,32.14
ORD-033440,2022-03-28,CUST-1592,Basketball,Sports,5,109.26
ORD-033441,2023-01-07,CUST-1303,Vacuum Cleaner,Home & Garden,8,58.2
ORD-033442,2022-07-17,CUST-0678,Action Figure,Toys,3,25.5
ORD-033443,2023-11-27,CUST-3482,Tablet,Electronics,7,536.36
ORD-033444,2022-04-03,CUST-2751,Headphones,Electronics,1,1327.18
ORD-033445,2023-11-12,CUST-0080,Coffee Maker,Home & Garden,6,162.56
ORD-033446,2022-08-09,CUST-0426,Monitor,Electronics,4,796.77
ORD-033447,2023-11-05,CUST-2604,Dumbbells,Sports,4,43.75
ORD-033448,2023-04-15,CUST-1741,Headphones,Electronics,10,530.63
ORD-033449,2022-02-17,CUST-0418,Tennis Racket,Sports,5,134.04
ORD-033450,2023-07-11,CUST-2265,Jacket,Clothing,10,64.17
ORD-033451,2023-01-23,CUST-4628,Lego Set,Toys,4,61.47
ORD-033452,2022-04-18,CUST-1783,Hat,Clothing,4,92.67
ORD-033453,2022-08-22,CUST-1173,Lamp,Home & Garden,10,51.81
ORD-033454,2023-12-30,CUST-1612,Vacuum Cleaner,Home & Garden,7,111.85
ORD-033455,2022-07-07,CUST-1033,Action Figure,Toys,8,12.09
ORD-033456,2022-11-07,CUST-0172,Headphones,Electronics,8,777.68
ORD-033457,2023-04-26,CUST-3038,Tennis Racket,Sports,2,42.22
ORD-033458,2023-07-24,CUST-1563,Basketball,Sports,3,133.94
ORD-033459,2023-01-05,CUST-3704,Puzzle,Toys,6,35.36
ORD-033460,2023-03-04,CUST-0507,Hat,Clothing,1,110.24
ORD-033461,2023-11-10,CUST-0901,T-Shirt,Clothing,7,103.8
ORD-033462,2023-02-05,CUST-1048,Doll,Toys,10,11.05
ORD-033463,2023-07-24,CUST-4415,Headphones,Electronics,9,810.53
ORD-033464,2023-03-21,CUST-2607,Basketball,Sports,8,112.26
ORD-033465,2022-05-23,CUST-2750,Water Bottle,Sports,9,40.08
ORD-033466,2023-11-13,CUST-0791,Lamp,Home & Garden,2,224.98
ORD-033467,2023-04-17,CUST-1043,Smartphone,Electronics,6,770.71
ORD-033468,2022-07-24,CUST-1741,Basketball,Sports,8,113.39
ORD-033469,2023-09-23,CUST-1216,Basketball,Sports,6,85.1
ORD-033470,2023-08-24,CUST-3566,Tablet,Electronics,6,566.51
ORD-033471,2023-01-06,CUST-3512,Lego Set,Toys,1,74.58
ORD-033472,2022-01-04,CUST-2877,Tablet,Electronics,3,296.89
ORD-033473,2022-01-14,CUST-1040,Doll,Toys,5,57.22
ORD-033474,2023-09-13,CUST-2971,Yoga Mat,Sports,10,145.46
ORD-033475,2022-01-21,CUST-3512,Board Game,Toys,1,27.3
ORD-033476,2023-01-20,CUST-4781,Lamp,Home & Garden,8,24.82
ORD-033477,2023-12-24,CUST-4772,T-Shirt,Clothing,7,91.2
ORD-033478,2023-06-17,CUST-4812,Vacuum Cleaner,Home & Garden,2,209.17
ORD-033479,2023-11-27,CUST-0402,Tennis Racket,Sports,7,66.79
ORD-033480,2022-11-25,CUST-1103,Coffee Maker,Home & Garden,9,53.98
ORD-033481,2022-12-05,CUST-1380,Headphones,Electronics,9,501.56
ORD-033482,2022-08-08,CUST-4771,Tablet,Electronics,2,227.08
ORD-033483,2023-07-26,CUST-0827,Vacuum Cleaner,Home & Garden,8,187.04
ORD-033484,2022-09-11,CUST-3766,Smartphone,Electronics,3,789.99
ORD-033485,2023-05-23,CUST-1956,Sneakers,Clothing,3,92.9
ORD-033486,2022-12-24,CUST-4990,Smartphone,Electronics,5,146.98
ORD-033487,2023-09-04,CUST-0637,Hat,Clothing,3,41.23
ORD-033488,2022-01-17,CUST-3145,Smartphone,Electronics,2,823.09
ORD-033489,2023-11-15,CUST-3490,Laptop,Electronics,6,1491.86
ORD-033490,2022-11-25,CUST-0594,Tennis Racket,Sports,3,123.3
ORD-033491,2022-06-02,CUST-2606,Vacuum Cleaner,Home & Garden,6,223.37
ORD-033492,2022-04-03,CUST-2032,Blender,Home & Garden,5,201.73
ORD-033493,2023-09-25,CUST-4090,Basketball,Sports,5,36.05
ORD-033494,2022-11-04,CUST-1661,Doll,Toys,9,66.01
ORD-033495,2022-10-30,CUST-2624,Puzzle,Toys,9,11.39
ORD-033496,2022-04-21,CUST-1356,Dumbbells,Sports,7,22.38
ORD-033497,2023-01-18,CUST-0133,Doll,Toys,5,54.01
ORD-033498,2023-04-23,CUST-4088,Plant Pot,Home & Garden,6,113.17
ORD-033499,2023-12-15,CUST-3021,Laptop,Electronics,6,1379.87
ORD-033500,2022-07-05,CUST-1918,Yoga Mat,Sports,5,29.49
ORD-033501,2022-09-16,CUST-2705,Dumbbells,Sports,8,50.21
ORD-033502,2023-03-20,CUST-1925,Vacuum Cleaner,Home & Garden,9,
ORD-033503,2023-06-24,CUST-3747,Tablet,Electronics,8,601.6
ORD-033504,2023-04-04,CUST-1235,Jeans,Clothing,3,62.29
ORD-033505,2022-01-07,CUST-1314,Tablet,Electronics,10,
ORD-033506,2022-02-16,CUST-1956,Monitor,Electronics,7,83.55
ORD-033507,2022-06-24,CUST-0247,Hat,Clothing,2,31.15
ORD-033508,2022-10-17,CUST-2234,Basketball,Sports,3,149.19
ORD-033509,2023-04-01,CUST-1710,Yoga Mat,Sports,8,91.46
ORD-033510,2022-01-17,CUST-4989,Headphones,Electronics,7,313.79
ORD-033511,2022-12-14,CUST-1620,Doll,Toys,3,22.66
ORD-033512,2022-11-27,CUST-4625,Tennis Racket,Sports,3,92.11
ORD-033513,2022-01-22,CUST-2464,Lamp,Home & Garden,6,144.82
ORD-033514,2022-03-09,CUST-1837,Hat,Clothing,10,22.68
ORD-033515,2023-12-16,CUST-1594,Basketball,Sports,1,48.19
ORD-033516,2023-06-28,CUST-0817,Lego Set,Toys,7,19.36
ORD-033517,2023-05-12,CUST-0836,Lego Set,Toys,2,24.21
ORD-033518,2022-09-11,CUST-1200,Doll,Toys,7,62.06
ORD-033519,2022-03-05,CUST-2940,Monitor,Electronics,9,1290.93
ORD-033520,2023-07-08,CUST-3455,Tennis Racket,Sports,10,100.33
ORD-033521,2023-05-07,CUST-1462,Board Game,Toys,4,36.33
ORD-033522,2022-08-31,CUST-1959,Headphones,Electronics,7,1199.24
ORD-033523,2023-07-14,CUST-3555,Action Figure,Toys,6,71.31
ORD-033524,2023-09-03,CUST-2376,Water Bottle,Sports,1,37.6
ORD-033525,2023-10-08,CUST-4150,Sneakers,Clothing,3,65.72
ORD-033526,2023-02-23,CUST-1306,Blender,Home & Garden,5,25.8
ORD-033527,2023-03-02,CUST-2000,Puzzle,Toys,5,15.37
ORD-033528,2022-12-11,CUST-2443,Headphones,Electronics,9,1004.77
ORD-033529,2022-03-16,CUST-1045,Water Bottle,Sports,6,89.4
ORD-033530,2022-02-19,CUST-0458,Laptop,Electronics,8,1430.02
ORD-033531,2022-09-03,CUST-0440,Basketball,Sports,5,20.03
ORD-033532,2023-03-06,CUST-1501,Hat,Clothing,6,57.13
ORD-033533,2022-01-22,CUST-0677,Lego Set,Toys,10,52.9
ORD-033534,2023-05-22,CUST-3092,Hat,Clothing,3,30.46
ORD-033535,2023-10-10,CUST-2704,Coffee Maker,Home & Garden,3,180.72
ORD-033536,2023-12-02,CUST-2549,Monitor,Electronics,4,91.35
ORD-033537,2023-05-31,CUST-4130,Board Game,Toys,8,33.94
ORD-033538,2022-12-30,CUST-3357,Smartphone,Electronics,8,613.47
ORD-033539,2022-12-12,CUST-2511,Puzzle,Toys,2,53.12
ORD-033540,2023-09-04,CUST-0373,Laptop,Electronics,2,1101.28
ORD-033541,2023-03-28,,Basketball,Sports,4,14.07
ORD-033542,2023-06-27,CUST-4568,Lego Set,Toys,10,65.43
ORD-033543,2022-01-30,CUST-0772,Laptop,Electronics,10,1233.63
ORD-033544,2022-12-28,CUST-4721,Puzzle,Toys,10,67.3
ORD-033545,2022-04-28,CUST-2737,Basketball,Sports,2,142.78
ORD-033546,2022-08-19,CUST-4260,Smartphone,Electronics,9,1105.71
ORD-033547,2022-05-18,CUST-4718,Lamp,Home & Garden,7,113.02
ORD-033548,2022-12-26,CUST-4584,Blender,Home & Garden,7,294.71
ORD-033549,2022-11-26,CUST-4888,Blender,Home & Garden,5,222.03
ORD-033550,2023-02-19,,Hat,Clothing,9,110.67
ORD-033551,2023-01-01,CUST-2680,Water Bottle,Sports,6,90.63
ORD-033552,2023-05-03,,Lego Set,Toys,4,44.41
ORD-033553,2023-08-21,CUST-4677,Vacuum Cleaner,Home & Garden,2,201.63
ORD-033554,2023-07-09,CUST-2651,Monitor,Electronics,10,1070.25
ORD-033555,2023-01-22,CUST-0819,Doll,Toys,8,43.11
ORD-033556,2022-06-28,CUST-3419,Headphones,Electronics,10,437.37
ORD-033557,2023-08-28,,Jeans,Clothing,4,88.22
ORD-033558,2022-02-03,CUST-0673,Hat,Clothing,6,96.25
ORD-033559,2022-03-10,CUST-2647,Monitor,Electronics,1,456.43
ORD-033560,2022-09-13,CUST-0493,Tennis Racket,Sports,8,30.79
ORD-033561,2022-07-07,CUST-3874,Tablet,Electronics,1,662.56
ORD-033562,2022-03-30,CUST-4411,Tennis Racket,Sports,5,71.69
ORD-033563,2022-08-30,CUST-0151,Basketball,Sports,10,51.57
ORD-033564,2022-02-02,CUST-1119,Blender,Home & Garden,6,66.83
ORD-033565,2022-04-22,CUST-3784,Basketball,Sports,3,97.37
ORD-033566,2023-04-11,CUST-2613,Headphones,Electronics,2,727.81
ORD-033567,2023-03-03,CUST-0054,Tennis Racket,Sports,2,69.2
ORD-033568,2022-09-23,CUST-1304,Lego Set,Toys,8,32.83
ORD-033569,2022-12-06,CUST-1131,Lamp,Home & Garden,10,251.15
ORD-033570,2022-02-10,CUST-1178,Puzzle,Toys,6,70.48
ORD-033571,2023-08-01,CUST-2340,Water Bottle,Sports,2,38.75
ORD-033572,2023-01-07,CUST-3022,Lamp,Home & Garden,9,106.5
ORD-033573,2023-02-02,CUST-0306,Action Figure,Toys,6,44.46
ORD-033574,2023-08-10,CUST-3703,Sneakers,Clothing,4,98.43
ORD-033575,2022-07-20,CUST-0668,Puzzle,Toys,6,22.99
ORD-033576,2022-11-19,CUST-4346,Doll,Toys,8,78.16
ORD-033577,2022-09-24,CUST-1695,Vacuum Cleaner,Home & Garden,4,220.75
ORD-033578,2022-04-22,CUST-1367,Puzzle,Toys,9,27.01
ORD-033579,2022-12-04,CUST-3025,Laptop,Electronics,2,1158.63
ORD-033580,2023-09-10,,Tennis Racket,Sports,5,113.36
ORD-033581,2023-06-29,CUST-3385,Plant Pot,Home & Garden,9,238.55
ORD-033582,2023-04-10,CUST-1537,Hat,Clothing,4,17.56
ORD-033583,2023-11-14,CUST-4662,Action Figure,Toys,2,27.61
ORD-033584,2023-09-03,CUST-1915,Smartphone,Electronics,3,1409.55
ORD-033585,2022-11-08,CUST-1013,Tennis Racket,Sports,9,120.9
ORD-033586,2023-11-13,CUST-0740,Plant Pot,Home & Garden,-7,80.38
ORD-033587,2022-08-15,CUST-4335,Puzzle,Toys,3,38.95
ORD-033588,2023-07-26,CUST-0684,Puzzle,Toys,3,
ORD-033589,2022-08-08,CUST-4026,Action Figure,Toys,1,24.3
ORD-033590,2022-05-25,CUST-0695,Lamp,Home & Garden,8,80.97
ORD-033591,2023-12-01,CUST-4824,Blender,Home & Garden,4,67.19
ORD-033592,2022-06-25,CUST-2514,Tennis Racket,Sports,3,107.98
ORD-033593,2022-11-16,CUST-3898,Plant Pot,Home & Garden,6,89.81
ORD-033594,2022-09-03,CUST-2232,Water Bottle,Sports,7,106.17
ORD-033595,2022-05-17,CUST-1503,Jacket,Clothing,4,59.88
ORD-033596,2022-09-15,CUST-3598,Sneakers,Clothing,7,111.31
ORD-033597,2022-02-05,CUST-4938,Vacuum Cleaner,Home & Garden,4,40.8
ORD-033598,2023-12-13,CUST-2404,Lamp,Home & Garden,2,135.04
ORD-033599,2022-02-07,CUST-0945,Doll,Toys,4,47.08
ORD-033600,2023-05-13,CUST-3876,Tennis Racket,Sports,4,135.42
ORD-033601,2023-10-01,CUST-1518,Jacket,Clothing,6,86.15
ORD-033602,2023-10-24,CUST-1559,Hat,Clothing,10,97.97
ORD-033603,2023-02-23,CUST-0978,Plant Pot,Home & Garden,10,282.16
ORD-033604,2023-08-05,CUST-1080,Water Bottle,Sports,3,133.63
ORD-033605,2023-10-26,CUST-0913,Board Game,Toys,7,38.19
ORD-033606,2023-05-15,CUST-0968,T-Shirt,Clothing,7,98.33
ORD-033607,2023-02-14,CUST-3512,Tablet,Electronics,3,241.66
ORD-033608,2022-07-31,CUST-0616,Blender,Home & Garden,1,166.37
ORD-033609,2023-06-04,CUST-1497,Basketball,Sports,7,26.78
ORD-033610,2023-09-25,CUST-1538,T-Shirt,Clothing,10,77.46
ORD-033611,2022-09-23,CUST-2257,Water Bottle,Sports,8,79.39
ORD-033612,2023-01-11,CUST-3313,Monitor,Electronics,8,1393.55
ORD-033613,2023-08-08,CUST-1044,Puzzle,Toys,3,19.1
ORD-033614,2023-02-15,CUST-4704,Jeans,Clothing,1,22.87
ORD-033615,2023-10-24,CUST-2573,Jacket,Clothing,9,19.03
ORD-033616,2022-02-06,CUST-2963,Jeans,Clothing,1,32.85
ORD-033617,2023-12-21,CUST-4690,Sneakers,Clothing,6,30.81
ORD-033618,2023-03-12,CUST-3288,Jeans,Clothing,2,
ORD-033619,2022-10-26,CUST-1871,Doll,Toys,6,12.38
ORD-033620,2022-01-08,CUST-3310,Sneakers,Clothing,5,34.65
ORD-033621,2023-04-06,CUST-2833,Board Game,Toys,10,60.96
ORD-033622,2023-10-12,CUST-4594,Headphones,Electronics,7,865.91
ORD-033623,2022-08-03,CUST-2349,Smartphone,Electronics,6,1271.18
ORD-033624,2022-12-26,CUST-4552,Coffee Maker,Home & Garden,3,209.99
ORD-033625,2023-02-12,CUST-3767,Doll,Toys,6,10.59
ORD-033626,2023-04-28,CUST-4341,Doll,Toys,6,37.66
ORD-033627,2022-02-06,CUST-2354,Laptop,Electronics,7,858.72
ORD-033628,2022-02-14,CUST-2780,Laptop,Electronics,6,461.56
ORD-033629,2022-09-30,CUST-0875,Jacket,Clothing,7,25.91
ORD-033630,2023-10-04,CUST-4236,Lamp,Home & Garden,2,36.41
ORD-033631,2023-05-30,CUST-1307,Tennis Racket,Sports,2,37.53
ORD-033632,2023-05-17,CUST-0670,Puzzle,Toys,7,38.42
ORD-033633,2023-12-20,CUST-1157,Monitor,Electronics,1,211.67
ORD-033634,2023-07-11,CUST-0242,Monitor,Electronics,9,721.25
ORD-033635,2022-12-26,CUST-1656,Headphones,Electronics,6,620.75
ORD-033636,2022-03-30,CUST-3809,Smartphone,Electronics,-7,1362.23
ORD-033637,2022-05-30,CUST-1775,Puzzle,Toys,5,18.12
ORD-033638,2022-08-04,CUST-2293,Action Figure,Toys,4,41.97
ORD-033639,2023-08-11,CUST-4988,T-Shirt,Clothing,5,45.33
ORD-033640,2023-10-21,CUST-1297,Sneakers,Clothing,1,21.99
ORD-033641,2023-02-08,CUST-2985,Lego Set,Toys,1,48.54
ORD-033642,2022-01-21,CUST-0795,Headphones,Electronics,6,1166.12
ORD-033643,2022-04-01,CUST-4049,Doll,Toys,3,13.08
ORD-033644,2022-05-06,CUST-4298,Monitor,Electronics,4,992.77
ORD-033645,2023-09-29,CUST-2730,Laptop,Electronics,6,238.69
ORD-033646,2022-08-13,CUST-1964,Basketball,Sports,9,104.38
ORD-033647,2022-02-18,CUST-1763,Plant Pot,Home & Garden,9,167.25
ORD-033648,2023-08-11,CUST-4206,Jacket,Clothing,3,42.68
ORD-033649,2023-05-05,CUST-0220,Laptop,Electronics,10,1406.2
ORD-033650,2023-04-08,CUST-4397,Sneakers,Clothing,2,43.74
ORD-033651,2022-10-03,CUST-4034,Puzzle,Toys,3,61.65
ORD-033652,2022-11-29,CUST-2866,Coffee Maker,Home & Garden,7,182.28
ORD-033653,2022-02-13,CUST-1265,Board Game,Toys,4,53.7
ORD-033654,2022-08-12,CUST-1763,Puzzle,Toys,8,56.8
ORD-033655,2022-11-12,CUST-4506,Smartphone,Electronics,10,687.43
ORD-033656,2023-02-05,CUST-1211,Jeans,Clothing,10,91.25
ORD-033657,2022-03-08,CUST-3461,Smartphone,Electronics,5,1130.05
ORD-033658,2023-04-02,CUST-0320,Lamp,Home & Garden,10,139.35
ORD-033659,2023-08-08,CUST-1100,Action Figure,Toys,7,75.22
ORD-033660,2023-03-30,CUST-4867,Jacket,Clothing,3,52.84
ORD-033661,2023-06-27,CUST-1022,Tablet,Electronics,7,352.8
ORD-033662,2023-10-23,CUST-3618,Smartphone,Electronics,9,904.59
ORD-033663,2022-09-09,CUST-0381,Lamp,Home & Garden,9,233.88
ORD-033664,2022-08-23,CUST-3329,Coffee Maker,Home & Garden,2,89.2
ORD-033665,2023-05-19,CUST-0823,Coffee Maker,Home & Garden,3,222.4
ORD-033666,2023-09-05,CUST-4909,Coffee Maker,Home & Garden,3,257.47
ORD-033667,2023-12-26,CUST-3461,Tablet,Electronics,10,449.03
ORD-033668,2022-06-16,CUST-2669,Water Bottle,Sports,2,10.43
ORD-033669,2022-02-13,CUST-2469,Dumbbells,Sports,6,16.58
ORD-033670,2023-02-23,CUST-0362,Tablet,Electronics,2,276.19
ORD-033671,2022-11-24,CUST-3403,Smartphone,Electronics,7,1015.88
ORD-033672,2022-12-25,CUST-3799,Lamp,Home & Garden,7,171.47
ORD-033673,2022-10-02,CUST-4046,Board Game,Toys,7,50.71
ORD-033674,2022-11-25,CUST-3225,Lamp,Home & Garden,8,
ORD-033675,2023-06-04,CUST-4689,Action Figure,Toys,8,14.21
ORD-033676,2023-01-08,CUST-2874,Puzzle,Toys,5,13.99
ORD-033677,2023-09-13,CUST-1275,Puzzle,Toys,8,66.98
ORD-033678,2022-01-13,CUST-1309,Laptop,Electronics,2,1279.94
ORD-033679,2023-10-19,,Basketball,Sports,7,112.88
ORD-033680,2023-04-19,CUST-4910,Tennis Racket,Sports,7,33.26
ORD-033681,2023-10-10,,Basketball,Sports,6,124.39
ORD-033682,2022-11-25,CUST-2991,Doll,Toys,1,19.99
ORD-033683,2023-06-06,CUST-3950,Lego Set,Toys,6,70.58
ORD-033684,2022-10-09,CUST-3701,T-Shirt,Clothing,1,48.32
ORD-033685,2022-11-14,CUST-0529,Water Bottle,Sports,9,50.26
ORD-033686,2022-03-02,CUST-2737,Tennis Racket,Sports,-1,65.95
ORD-033687,2023-01-06,CUST-3482,Headphones,Electronics,7,1064.83
ORD-033688,2023-09-10,CUST-1287,Monitor,Electronics,10,1376.8
ORD-033689,2022-02-15,CUST-0464,Laptop,Electronics,8,142.83
ORD-033690,2022-10-07,CUST-0936,Jacket,Clothing,10,43.32
ORD-033691,2023-04-05,CUST-0871,Action Figure,Toys,6,27.55
ORD-033692,2022-04-25,CUST-3529,T-Shirt,Clothing,3,102.62
ORD-033693,2023-11-19,CUST-2032,Jeans,Clothing,2,117.65
ORD-033694,2023-03-29,CUST-2417,T-Shirt,Clothing,10,20.19
ORD-033695,2023-08-01,CUST-4182,Coffee Maker,Home & Garden,2,271.29
ORD-033696,2022-03-03,CUST-0886,Jeans,Clothing,1,106.8
ORD-033697,2022-08-25,CUST-0721,Lamp,Home & Garden,6,154.58
ORD-033698,2023-10-22,CUST-1979,Hat,Clothing,7,61.13
ORD-033699,2023-03-11,CUST-4241,Water Bottle,Sports,10,47.39
ORD-033700,2022-01-11,CUST-3672,Sneakers,Clothing,7,75.24
ORD-033701,2022-01-18,CUST-2782,Yoga Mat,Sports,9,88.99
ORD-033702,2022-07-11,CUST-4337,Sneakers,Clothing,4,43.34
ORD-033703,2023-12-22,CUST-1029,Action Figure,Toys,6,23.97
ORD-033704,2023-06-27,CUST-2179,Lamp,Home & Garden,2,216.36
ORD-033705,2023-10-03,CUST-4730,Action Figure,Toys,6,62.63
ORD-033706,2023-04-19,CUST-3312,Blender,Home & Garden,4,109.89
ORD-033707,2023-11-28,CUST-1613,Action Figure,Toys,9,43.85
ORD-033708,2023-11-07,CUST-3944,Monitor,Electronics,3,1442.58
ORD-033709,2022-12-04,CUST-4674,Dumbbells,Sports,7,69.46
ORD-033710,2023-11-13,CUST-4441,Water Bottle,Sports,5,82.0
ORD-033711,2022-11-05,CUST-1304,Yoga Mat,Sports,6,36.32
ORD-033712,2022-03-10,CUST-1018,Lego Set,Toys,3,71.62
ORD-033713,2023-02-05,CUST-0683,Tablet,Electronics,1,1384.27
ORD-033714,2023-06-03,CUST-0011,Action Figure,Toys,6,46.89
ORD-033715,2022-05-29,CUST-0868,Dumbbells,Sports,2,31.5
ORD-033716,2023-04-22,CUST-2529,Puzzle,Toys,4,48.51
ORD-033717,2023-01-26,CUST-4609,Jeans,Clothing,7,105.29
ORD-033718,2022-01-28,CUST-1766,Doll,Toys,4,34.92
ORD-033719,2023-05-22,CUST-2690,Board Game,Toys,3,68.88
ORD-033720,2023-11-27,CUST-0800,Headphones,Electronics,9,947.36
ORD-033721,2022-08-22,CUST-0785,Laptop,Electronics,10,917.46
ORD-033722,2023-11-10,CUST-1236,Puzzle,Toys,1,59.7
ORD-033723,2022-06-29,CUST-2729,Tablet,Electronics,5,1018.98
ORD-033724,2023-01-05,CUST-4838,Dumbbells,Sports,1,67.2
ORD-033725,2023-06-07,CUST-3639,Jacket,Clothing,5,115.49
ORD-033726,2022-01-08,CUST-2975,Yoga Mat,Sports,4,126.78
ORD-033727,2023-09-02,CUST-3664,T-Shirt,Clothing,5,90.12
ORD-033728,2022-02-25,CUST-1143,Sneakers,Clothing,2,75.19
ORD-033729,2023-03-15,CUST-2051,Sneakers,Clothing,10,56.06
ORD-033730,2023-03-01,CUST-1954,Smartphone,Electronics,8,768.1
ORD-033731,2022-12-17,CUST-1872,Lamp,Home & Garden,2,160.58
ORD-033732,2022-07-03,CUST-3794,Hat,Clothing,5,37.53
ORD-033733,2023-09-17,CUST-1441,Blender,Home & Garden,4,244.18
ORD-033734,2022-10-26,CUST-0168,Lamp,Home & Garden,2,287.53
ORD-033735,2023-07-20,CUST-1866,Smartphone,Electronics,9,1085.95
ORD-033736,2022-06-15,CUST-0782,T-Shirt,Clothing,8,63.95
ORD-033737,2023-07-03,CUST-1681,Blender,Home & Garden,6,137.96
ORD-033738,2023-09-22,CUST-1516,Lamp,Home & Garden,3,48.91
ORD-033739,2022-03-07,CUST-3200,Tennis Racket,Sports,9,113.73
ORD-033740,2023-04-02,CUST-3351,Laptop,Electronics,6,1060.22
ORD-033741,2022-03-26,CUST-1477,Board Game,Toys,6,74.98
ORD-033742,2022-12-16,CUST-2156,Monitor,Electronics,6,916.73
ORD-033743,2022-02-12,CUST-4904,Monitor,Electronics,3,1490.49
ORD-033744,2022-03-12,CUST-2930,Doll,Toys,7,44.16
ORD-033745,2022-09-17,CUST-3878,Basketball,Sports,9,44.89
ORD-033746,2022-03-07,CUST-2877,Tablet,Electronics,8,1253.71
ORD-033747,2023-03-02,CUST-1097,Jacket,Clothing,1,54.74
ORD-033748,2022-12-28,CUST-2891,Sneakers,Clothing,1,15.6
ORD-033749,2023-04-20,CUST-1042,Dumbbells,Sports,10,39.02
ORD-033750,2023-12-05,CUST-1961,Action Figure,Toys,6,32.86
ORD-033751,2022-10-01,CUST-1602,Plant Pot,Home & Garden,6,
ORD-033752,2022-10-21,CUST-3285,Lamp,Home & Garden,7,205.4
ORD-033753,2023-03-25,CUST-2058,Headphones,Electronics,4,1465.86
ORD-033754,2022-05-11,CUST-1887,Monitor,Electronics,3,1481.14
ORD-033755,2023-12-07,CUST-1060,Action Figure,Toys,1,52.43
ORD-033756,2023-08-24,CUST-0457,Doll,Toys,8,67.28
ORD-033757,2023-11-01,CUST-4223,Basketball,Sports,8,56.41
ORD-033758,2023-07-19,CUST-1976,Lego Set,Toys,5,43.08
ORD-033759,2023-03-31,CUST-1943,T-Shirt,Clothing,3,26.59
ORD-033760,2022-06-13,CUST-4531,Water Bottle,Sports,8,75.42
ORD-033761,2023-10-15,CUST-1950,Lamp,Home & Garden,4,91.34
ORD-033762,2023-03-02,CUST-1466,Dumbbells,Sports,2,98.04
ORD-033763,2023-03-13,CUST-2423,Monitor,Electronics,1,1133.48
ORD-033764,2022-08-23,CUST-3354,Hat,Clothing,8,36.97
ORD-033765,2022-01-18,CUST-0636,Smartphone,Electronics,4,157.71
ORD-033766,2022-12-03,CUST-3145,Jacket,Clothing,4,18.35
ORD-033767,2023-10-20,CUST-1873,Water Bottle,Sports,10,68.15
ORD-033768,2022-09-18,CUST-4902,Vacuum Cleaner,Home & Garden,1,279.49
ORD-033769,2022-04-15,CUST-1125,Sneakers,Clothing,7,118.31
ORD-033770,2022-11-11,CUST-2082,Tennis Racket,Sports,10,83.55
ORD-033771,2022-06-28,CUST-0232,Dumbbells,Sports,9,93.02
ORD-033772,2022-11-15,CUST-1388,Smartphone,Electronics,5,69.3
ORD-033773,2022-05-14,CUST-1649,Tennis Racket,Sports,5,38.48
ORD-033774,2023-01-23,CUST-2468,Hat,Clothing,8,77.94
ORD-033775,2022-10-27,CUST-2405,Vacuum Cleaner,Home & Garden,4,87.41
ORD-033776,2022-11-05,CUST-3557,Sneakers,Clothing,7,69.33
